2607;Leopardi;2014;Italian;68;A luminously beautiful biopic of the celebrated eighteenth-century Italian poet, essayist and philosopher Giacomo Leopardi, who created immortal verse whilst struggling with a debilitating illness.;2h 17m;DRAMA,HISTORY
2608;Thunderbolt and Lightfoot;1974;English;68;With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist.;1h 55m;ACTION,ADVENTURE,COMEDY,CRIME
2609;The 100 Year-Old Man Who Climbed Out the Window and Disappeared;2013;Swedish;68;After living a long and colorful life, Allan Karlsson finds himself stuck in a nursing home. On his 100th birthday, he leaps out a window and begins an unexpected journey.;1h 54m;ADVENTURE,COMEDY,DRAMA
2610;Cypher;2002;English;68;An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.;1h 35m;THRILLER,SCIENCE FICTION,MYSTERY
2611;Antwone Fisher;2002;English;68;A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.;2h 0m;DRAMA,ROMANCE
2612;Now You See Me 2;2016;English;68;One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.;2h 9m;ACTION,COMEDY,THRILLER
2613;Hotel Transylvania 3: Summer Vacation;2018;English;68;Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.;1h 37m;FAMILY,FANTASY,COMEDY,ANIMATION
2614;Pokémon: The First Movie - Mewtwo Strikes Back;1998;Japanese;68;The adventure explodes into action with the debut of Mewtwo, a bio-engineered Pokemon created from the DNA of Mew, the rarest of all Pokemon. Determined to prove its superiority, Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before. Mewtwo vs. Mew. Super-clones vs. Pokemon. It's the ultimate showdown ... with the very future of the world at stake!;1h 15m;ANIMATION
2615;The Freshmen;2018;French;68;Antoine is about to start his first year of medical school… for the third time. Benjamin, just out of high school, will make his first try. He soon realizes it's not exactly a walk in the park. In a fiercely competitive environment, with nights dedicated to hard studying rather than hard partying, the two freshmen will have to adapt and find a middle ground between despair for the present and hope for the future.;1h 32m;COMEDY,DRAMA
2616;Now and Then;1995;English;68;Waxing nostalgic about the bittersweet passage from childhood to puberty in this tender coming-of-age tale, four childhood girlfriends -- Teeny, Chrissy, Samantha and Roberta -- recall the magical summer of 1970. During their walk down memory lane, they reconcile experiences with boys, secrets, bullies and more.;1h 40m;COMEDY,DRAMA,FAMILY
2617;Bad Times at the El Royale;2018;English;68;Lake Tahoe, 1969. Seven strangers, each one with a secret to bury, meet at El Royale, a decadent motel with a dark past. In the course of a fateful night, everyone will have one last shot at redemption.;2h 22m;THRILLER,CRIME,MYSTERY,DRAMA
2618;Chasing Amy;1997;English;68;Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.;1h 54m;COMEDY,DRAMA,ROMANCE
2619;Hang 'em High;1968;English;68;Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.;1h 54m;WESTERN
2620;What We Did on Our Holiday;2014;English;68;Doug and Abi and their three children travel to the Scottish Highlands for Doug's father Gordie's birthday party. It's soon clear that when it comes to keeping a secret under wraps from the rest of the family, their children are their biggest liability...;1h 35m;COMEDY
2621;Cloud Atlas;2012;English;68;A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future. Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.;2h 52m;DRAMA,SCIENCE FICTION
2622;Secret of the Wings;2012;English;68;Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.;1h 32m;ANIMATION,FAMILY,FANTASY,ADVENTURE
2623;Mansfield Park;1999;English;68;This fun and sexy comedy tells a timelessly entertaining story where wealthy, secret passions and mischievous women put love to the test.. When a spirited young woman, Fanny Price, is sent away to live on the great country estate of her rich cousins, she's meant to learn the ways of proper society. But while Fanny learns "their" ways, she also enlightens them with a wit and sparkle all her own!;1h 52m;DRAMA,ROMANCE
2624;Non-Stop;2014;English;68;Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.;1h 46m;ACTION,THRILLER,MYSTERY
2625;The Ghost Writer;2010;English;68;A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident. In director Roman Polanski's tense drama, the author realizes that his discovery threatens some very powerful people who will do anything to ensure that certain episodes from Lang's past remain buried.;2h 8m;THRILLER,MYSTERY
2626;Days of Glory;2006;French;68;During WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination.;2h 8m;DRAMA,HISTORY,WAR
2627;Them!;1954;English;68;Nuclear tests in the desert result in the growth of gigantic mutant ants who menace cities in the American south-west as a team of investigators and the army search for a way to control their spread in this Cold War-era monster film.;1h 34m;SCIENCE FICTION,MYSTERY
2628;Chitty Chitty Bang Bang;1968;English;68;An eccentric professor invents wacky machinery, but can't seem to make ends meet. When he invents a revolutionary car, a foreign government becomes interested in it, and resorts to skulduggery to get their hands on it.;2h 24m;MUSIC,ADVENTURE,FANTASY,COMEDY,FAMILY
2629;The Descendants;2011;English;68;With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.;1h 55m;COMEDY,DRAMA
2630;Tag;2018;English;68;For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.;1h 40m;COMEDY,DRAMA
2631;Rolling to You;2018;French;68;Jocelyn is a selfish and misogynist businessman. He tries to seduce a young pretty woman by pretending to be handicapped, till the day he meets her sister, who is also in a wheelchair.;-;COMEDY,ROMANCE
2632;Bananas;1971;English;68;When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.;1h 22m;COMEDY
2633;Bull Durham;1988;English;68;Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, "Nuke" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.;1h 48m;COMEDY,ROMANCE
2634;Sinbad: Legend of the Seven Seas;2003;English;68;The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.;1h 26m;COMEDY,FAMILY,ANIMATION,ADVENTURE
2635;Million Dollar Arm;2014;English;68;In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseball’s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. It’s an incredible and touching journey that will change them all — especially JB, who learns valuable lessons about teamwork, commitment and family.;2h 4m;DRAMA
2636;Emma;1996;English;68;Emma Woodhouse is a congenial young lady who delights in meddling in other people’s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightly.;2h 1m;COMEDY,DRAMA,ROMANCE
2637;Human Traffic;1999;English;68;Five twenty-something friends spend a drug-fueled weekend in Cardiff, Wales.;1h 39m;COMEDY,DRAMA
2638;'71;2014;English;68;A young British soldier must find his way back to safety after his unit accidentally abandons him during a riot in the streets of Belfast.;1h 39m;THRILLER,ACTION,DRAMA,WAR
2639;Ruby & Quentin;2003;French;68;After hiding his loot and getting thrown in jail, Ruby, a brooding outlaw encounters Quentin, a dim-witted and garrulous giant who befriends him. After Quentin botches a solo escape attempt, they make a break together. Unable to shake the clumsy Quentin Ruby is forced to take him along as he pursues his former partners in crime to avenge the death of the woman he loved and get to the money.;1h 25m;COMEDY,CRIME
2640;We Are Marshall;2006;English;68;When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.;2h 4m;DRAMA
2641;Hawaiian Vacation;2011;English;68;The toys throw Ken and Barbie a Hawaiian vacation in Bonnie's room.;0h 6m;ANIMATION,FAMILY
2642;First Reformed;2018;English;68;A pastor of a small church in upstate New York starts to spiral out of control after a soul-shaking encounter with an unstable environmental activist and his pregnant wife.;1h 53m;DRAMA
2643;Life Is a Long Quiet River;1988;French;68;Two babies are switched at birth. When the mistake is discovered 12 years later, it leads to complications in the lives of both families. One family is affluent, with dutiful and (apparently) contented children. The other family is poor, with rambunctious (even delinquent) children, often hungry, but with lots of laughter in the house.;1h 30m;COMEDY
2644;The Host;2006;Korean;68;Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.;2h 0m;HORROR,DRAMA,SCIENCE FICTION
2645;Lord of the Flies;1963;English;68;Amidst a nuclear war, a plane carrying a group of schoolboys crash lands on a deserted island. With no adult survivors, the boys are forced to fend for themselves. At first they cooperate, but when the they split into two separate camps -- one led by the pragmatic Ralph and the other by militaristic Jack -- their society falls into disarray, leading to a disturbing examination of human nature and a chilling conclusion.;1h 32m;THRILLER,ADVENTURE,DRAMA
2646;Private Parts;1997;English;68;The auto-biographical story of Howard Stern, the radio-rebel who is now also a TV-personality, an author and a movie star.;1h 49m;COMEDY,DRAMA
2647;The Mask;1994;English;68;When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.;1h 41m;ROMANCE,COMEDY,CRIME,FANTASY
2648;Life As We Know It;2010;English;68;After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.;1h 54m;COMEDY,ROMANCE,DRAMA
2649;Steve Jobs;2015;English;68;Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.;2h 2m;DRAMA,HISTORY
2650;Definitely, Maybe;2008;English;68;When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future.;1h 52m;COMEDY,ROMANCE
2651;Dear John;2010;English;68;Sergeant John Tyree is home on a 2 week leave from Germany. He meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off the pier. John falls in love with Savannah who is a student on spring break helping build a house for Habitat for Humanity. A romance occurs and Savannah falls deeply in love with John. She promises to write John overseas until he returns.;1h 55m;DRAMA,ROMANCE,WAR
2652;Phone Booth;2002;English;68;A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.;1h 21m;THRILLER,DRAMA
2653;Triangle;2009;English;68;The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.;1h 39m;HORROR
2654;Son of Batman;2014;English;68;Batman learns that he has a violent, unruly pre-teen son with Talia al Ghul named Damian Wayne who is secretly being raised by Ra's al Ghul and the League of Assassins. When Ra's al Ghul apparently dies after a battle with Deathstroke, Batman must work to stop his long-lost son from taking revenge and guiding him to a righteous path, in addition to the chance for the pair to truly acknowledging each other as family.;1h 14m;ANIMATION,ACTION,ADVENTURE
2655;Quo vado?;2016;Italian;68;Checco is 39 and lived his entire life with his parents. He loves his job where he does nothing the all day until something happens that will change his behavior and maybe his life..;1h 26m;COMEDY
2656;Mona Lisa Smile;2003;English;68;The story of Katherine Ann Watson, a feminist teacher who studied at UCLA graduate school and in 1953 left her boyfriend behind in Los Angeles, California to teach at Wellesley College, a conservative women's private liberal arts college in Massachusetts, United States.;1h 57m;DRAMA,ROMANCE
2657;Serendipity;2001;English;68;Although strangers Sara and Jonathan are both already in relationships, they realize they have genuine chemistry after a chance encounter – but part company soon after. Years later, they each yearn to reunite, despite being destined for the altar. But to give true love a chance, they have to find one another again.;1h 30m;COMEDY,ROMANCE,DRAMA
2658;DuckTales: The Movie - Treasure of the Lost Lamp;1990;English;68;With his nephews and niece, everyone's favorite rich uncle, Scrooge McDuck, treks from his mansion home in Duckburg in search of the long-lost loot of the thief Collie Baba. But finding the goods isn't quite what it's "quacked" up to be! Their thrilling adventure leads to comical chaos, magical mayhem, and a lesson about what is far more valuable than money, gold and jewels.;1h 14m;ADVENTURE,ANIMATION,FAMILY,COMEDY,FANTASY
2659;Retribution;2015;Spanish; Castilian;68;While Carlos, a banking executive, takes his two kids to school in his car, he gets a phone call telling him that there is a bomb under the seats and he must to gather a large amount of money; otherwise, his car will blow up.;1h 41m;THRILLER,DRAMA
2660;Focus;2015;English;68;Nicky, a veteran con artist, takes a novice named Jess under his wing. While Nicky teaches Jess the tricks of the trade, the pair become romantically involved; but, when Jess gets uncomfortably close, Nicky ends their relationship. Three years later, Nicky is in Buenos Aires working a very dangerous scheme when Jess -- now an accomplished femme fatale -- unexpectedly shows up. Her appearance throws Nicky for a loop at a time when he cannot afford to be off his game.;1h 45m;ROMANCE,COMEDY,CRIME,DRAMA
2661;The Adventures of Tintin;2011;English;68;Intrepid young reporter, Tintin, and his loyal dog, Snowy, are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson and Thomson, travel half the world, one step ahead of their enemies, as Tintin endeavors to find the Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.;1h 47m;ADVENTURE,ANIMATION,MYSTERY
2662;Up in the Air;2009;English;68;George Clooney plays the dry cynical character of Ryan Bingham, an executive who specializes in "downsizing". Ryan lives out of his suitcase, traveling the country for the sole purpose terminating unwanted employees day after day. Just as Ryan is about to reach his life-long goal of the ten million mile frequent flyer mark some major changes come his way. Changes that threaten to crack the cold heartless exterior that is Ryan Bingham.;1h 50m;DRAMA,ROMANCE
2663;The Girl in the Fog;2017;Italian;68;Based on the bestselling novel by Donato Carrisi, THE GIRL IN THE FOG is a gripping and chilling thriller that brings us to a hazy mountain village where enigmatic Detective Vogel is investigating on the sudden disappearance of fifteen-year-old Anna Lou. But with the case at the heart of a media storm, the fine line between the police and criminals begins to blur and soon everyone becomes a suspect.;2h 8m;CRIME,THRILLER
2664;Infinitely Polar Bear;2014;English;68;A manic-depressive mess of a father tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.;1h 27m;COMEDY,DRAMA
2665;Hibernatus;1969;French;68;The frozen body of Paul Fournier is discovered in Greenland where he had disappeared during a scientific expedition in 1905. Perfectly conserved he is brought back to life in the 1960s. His descendants take care of him: to spare him the cultural shock they behave so to make believe it's 1905 and they are his cousins, uncle...;1h 22m;COMEDY,SCIENCE FICTION
2666;Independence Day;1996;English;68;On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.;2h 25m;ACTION,ADVENTURE,SCIENCE FICTION
2667;A Knight's Tale;2001;English;68;William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to "change his Stars", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.;2h 12m;ADVENTURE,DRAMA,ROMANCE,ACTION
2668;Asterix: The Mansions of the Gods;2014;French;68;In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony.;1h 25m;ANIMATION,COMEDY,ADVENTURE,FAMILY
2669;If Only;2004;English;68;After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.;1h 32m;FANTASY,DRAMA,ROMANCE
2670;Mary Poppins Returns;2018;English;68;In Depression-era London, a now-grown Jane and Michael Banks, along with Michael's three children, are visited by the enigmatic Mary Poppins following a personal loss. Through her unique magical skills, and with the aid of her friend Jack, she helps the family rediscover the joy and wonder missing in their lives.;2h 11m;FANTASY,FAMILY,COMEDY
2671;Seven Psychopaths;2012;English;68;A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.;1h 50m;COMEDY,CRIME
2672;The Mist;2007;English;68;After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.;2h 6m;HORROR,SCIENCE FICTION,THRILLER
2673;Fences;2016;English;68;In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.;2h 19m;DRAMA
2674;Blood and Bone;2009;English;68;In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.;1h 33m;DRAMA,ACTION,THRILLER
2675;Pope Joan;2009;English;68;A 9th century woman of English extraction born in the German city of Ingelheim disguises herself as a man and rises through the Vatican ranks.;2h 29m;DRAMA
2676;Invincible;2006;English;68;Inspired by the true story of Vince Papale, a man with nothing to lose who ignored the staggering odds and made his dream come true. When the coach of Papale's beloved hometown football team hosted an unprecedented open tryout, the public consensus was that it was a waste of time – no one good enough to play professional football was going to be found this way.;1h 45m;DRAMA
2677;We're the Millers;2013;English;68;A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.;1h 50m;COMEDY,CRIME
2678;Camp X-Ray;2014;English;68;A young woman joins the military to be part of something bigger than herself and her small-town roots. Instead, she ends up as a new guard at Guantanamo Bay, where her mission is far from black and white. Surrounded by hostile jihadists and aggressive squadmates, she strikes up an unusual friendship with one of the detainees.;1h 57m;DRAMA
2679;The Messenger;2009;English;68;Will Montgomery (Ben Foster), a U.S. Army Staff Sergeant who has returned home from Iraq, is assigned to the Army’s Casualty Notification service. Montgomery is partnered with Captain Tony Stone (Woody Harrelson), to give notice to the families of fallen soldiers. The Sergeant is drawn to Olivia Pitterson (Samantha Morton), to whom he has delivered news of her husband’s death.;1h 53m;DRAMA,HISTORY,WAR
2680;Tigerland;2000;English;68;A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971;1h 41m;DRAMA,WAR
2681;The Monster Squad;1987;English;68;Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.;1h 22m;HORROR,COMEDY,ACTION,FANTASY,SCIENCE FICTION
2682;Capricorn One;1977;English;68;In order to protect the reputation of the American space program, a team of scientists stages a phony Mars landing. Willingly participating in the deception are a trio of well-meaning astronauts, who become liabilities when their space capsule is reported lost on re-entry. Now, with the help of a crusading reporter,they must battle a sinister conspiracy that will stop at nothing to keep the truth;2h 3m;DRAMA,ACTION,THRILLER,SCIENCE FICTION
2683;May God Save Us;2016;Spanish; Castilian;68;Madrid, summer 2011. Economic crisis. 15-M movement and 1.5 million pilgrims waiting for the Pope’s arrival live side by side in a Madrid that’s hotter and more chaotic than ever. In this context, detectives Velarde and Alfaro must find what seems to be a serial killer. Their against-the-clock hunt will make them realise something they’d never imagined: neither of them are so very different from the killer.;2h 7m;THRILLER
2684;Anchorman: The Legend of Ron Burgundy;2004;English;68;It's the 1970s, and San Diego super-sexist anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.;1h 35m;COMEDY
2685;No Escape;2015;English;68;In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.;1h 43m;ACTION,THRILLER
2686;Tommy Boy;1995;English;68;Party animal Tommy Callahan is a few cans short of a six-pack. But when the family business starts tanking, it's up to Tommy and number-cruncher Richard Hayden to save the day.;1h 37m;COMEDY
2687;Starman;1984;English;68;An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.;1h 55m;ROMANCE,SCIENCE FICTION
2688;Rabbit Hole;2010;English;68;Life for a happy couple is turned upside down after their young son dies in an accident.;1h 31m;DRAMA
2689;Armour of God;1986;Cantonese;68;Jackie Chan stars as Asian Hawk, an Indiana Jones-style adventurer looking to make a fortune in exotic antiquities. After Hawk discovers a mysterious sword in Africa, a band of Satan-worshipping monks kidnap his ex-girlfriend Lorelei, demanding the sword as ransom as well as other pieces of the legendary Armour of God - a magical outfit dating back to the Crusades.;1h 28m;ADVENTURE,ACTION,COMEDY
2690;Real Steel;2011;English;68;Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.;2h 7m;ACTION,SCIENCE FICTION,DRAMA
2691;The Skeleton Twins;2014;English;68;Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.;1h 30m;DRAMA
2692;Looper;2012;English;68;In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.;1h 58m;ACTION,THRILLER,SCIENCE FICTION
2693;Megamind;2010;English;68;Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.;1h 35m;ANIMATION,ACTION,COMEDY,FAMILY,SCIENCE FICTION
2694;Green Room;2016;English;68;A punk rock band becomes trapped in a secluded venue after finding a scene of violence. For what they saw, the band themselves become targets of violence from a gang of white power skinheads, who want to eliminate all evidence of the crime.;1h 35m;HORROR,CRIME,THRILLER
2695;State of Play;2009;English;68;Handsome, unflappable U.S. Congressman Stephen Collins is the future of his political party: an honorable appointee who serves as the chairman of a committee overseeing defense spending. All eyes are upon the rising star to be his party's contender for the upcoming presidential race. Until his research assistant/mistress is brutally murdered and buried secrets come tumbling out.;2h 7m;THRILLER,DRAMA
2696;Snowpiercer;2013;Korean;68;In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.;2h 6m;ACTION,SCIENCE FICTION,DRAMA
2697;Batman Returns;1992;English;68;Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.;2h 6m;ACTION,FANTASY
2698;A Christmas Carol;2009;English;68;Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.;1h 36m;ANIMATION,DRAMA,FAMILY
2699;Home;2015;English;68;When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.;1h 34m;FANTASY,COMEDY,ANIMATION,SCIENCE FICTION,FAMILY
2700;Puncture;2011;English;68;A David and Goliath law drama about a drug-addicted lawyer who takes on a health supply corporation while battling his own personal demons.;1h 40m;DRAMA,MYSTERY
2701;Frankenweenie;2012;English;68;When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked "monster" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.;1h 27m;ANIMATION,COMEDY,FAMILY
2702;Bubba Ho-tep;2002;English;68;Bubba Ho-tep tells the "true" story of what really did become of Elvis Presley. We find Elvis as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his "death," then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents.;1h 32m;COMEDY,HORROR,THRILLER,MYSTERY,FANTASY
2703;The Bounty;1984;English;68;The familiar story of Lieutenant Bligh, whose cruelty leads to a mutiny on his ship. This version follows both the efforts of Fletcher Christian to get his men beyond the reach of British retribution, and the epic voyage of Lieutenant Bligh to get his loyalists safely to East Timor in a tiny lifeboat.;2h 12m;ACTION,DRAMA,HISTORY
2704;Pacific Rim;2013;English;68;When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.;2h 11m;ACTION,SCIENCE FICTION,ADVENTURE
2705;Madagascar;2005;English;68;Alex the lion is the king of the urban jungle, the main attraction at New York’s Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.;1h 26m;FAMILY,ANIMATION
